POP    GCclasses       nb_CDS  medianGC3       pNseq   pSseq   NbSynSites      totallengthCDS  pNpS
Shale_kok	1	3395	0.460094	1570.7800	920.0570	1012350.0	4000347.0	.57777
Shale_kok	2	3888	0.528993	1125.5900	723.7820	1015560.0	4000398.0	.52112
Shale_kok	3	3807	0.565445	913.7790	733.6480	1015760.0	4000950.0	.41666
Shale_kok	4	3728	0.592075	819.1640	684.9760	1018210.0	4000470.0	.40298
Shale_kok	5	3434	0.611111	655.2620	714.0980	1020030.0	4000122.0	.30000
Shale_kok	6	3329	0.628415	629.9640	810.8900	1023190.0	4000497.0	.26582
Shale_kok	7	3407	0.642373	673.1200	1137.7500	1025850.0	4000434.0	.20000
Shale_kok	8	3275	0.655309	599.4980	1140.3900	1025270.0	4000482.0	.18018
Shale_kok	9	3015	0.666667	657.5030	1094.9000	1025070.0	4001082.0	.20754
Shale_kok	10	3029	0.677914	710.9650	1354.7200	1024970.0	4001994.0	.17424
Shale_kok	11	2700	0.68838	649.0810	1064.2000	1027110.0	4002219.0	.20388
Shale_kok	12	2741	0.698113	719.7050	1214.5300	1027580.0	4002204.0	.20338
Shale_kok	13	2766	0.708738	626.1630	1136.7100	1027660.0	4001568.0	.19090
Shale_kok	14	2460	0.719072	548.1220	998.8870	1030520.0	4000380.0	.18750
Shale_kok	15	2816	0.731959	486.0240	1029.5300	1031230.0	4000167.0	.16161
Shale_kok	16	2634	0.747706	486.3600	1445.5700	1035860.0	4005672.0	.11510
Shale_kok	17	2930	0.767647	585.4050	1558.6200	1034390.0	4001112.0	.12666
Shale_kok	18	2556	0.819588	345.457	939.762	648840.000	2518125.000	.12500
Tachie_soc	1	2219	0.458418	2143.4500	1238.6600	1015090.0	4000002.0	.58196
Tachie_soc	2	2545	0.514539	1663.2500	936.0050	1015600.0	4000035.0	.59782
Tachie_soc	3	2459	0.548077	1269.2400	1078.5800	1022530.0	4003338.0	.40000
Tachie_soc	4	2580	0.570978	1268.2700	1024.5000	1021560.0	4009431.0	.42000
Tachie_soc	5	2605	0.5896	1141.5400	905.7030	1023000.0	4000377.0	.43181
Tachie_soc	6	2313	0.605568	945.2010	902.7790	1022510.0	4002336.0	.35227
Tachie_soc	7	2215	0.616517	989.6840	1039.4400	1024540.0	4000059.0	.32673
Tachie_soc	8	2280	0.627782	837.4480	990.8270	1026320.0	4000620.0	.29166
Tachie_soc	9	2165	0.637168	920.7590	1171.0100	1028610.0	4000344.0	.26548
Tachie_soc	10	2149	0.645912	807.8650	1101.8600	1033960.0	4021833.0	.25471
Tachie_soc	11	2020	0.653377	896.2710	1215.5200	1030330.0	4000962.0	.25641
Tachie_soc	12	1984	0.660905	854.5820	1244.6700	1030550.0	4000281.0	.23333
Tachie_soc	13	1990	0.667883	840.2550	1235.9700	1029950.0	4000284.0	.23333
Tachie_soc	14	1907	0.674603	845.8120	1413.1700	1026680.0	4002507.0	.20437
Tachie_soc	15	1807	0.680905	838.7030	1355.0800	1028270.0	4001766.0	.21374
Tachie_soc	16	1763	0.686941	817.2110	1136.1900	1032640.0	4000383.0	.24545
Tachie_soc	17	1653	0.692537	854.5940	1095.4700	1030490.0	4000170.0	.26415
Tachie_soc	18	1622	0.698225	805.6720	1152.1800	1029760.0	4001580.0	.24324
Tachie_soc	19	1582	0.703869	641.5910	1123.0700	1032520.0	4004286.0	.19444
Tachie_soc	20	1541	0.709302	772.6080	1456.0000	1035630.0	4000347.0	.18571
Tachie_soc	21	1631	0.715071	844.7480	1476.3900	1031090.0	4004316.0	.19580
Tachie_soc	22	1500	0.721333	785.2120	1459.8100	1033220.0	4004376.0	.18439
Tachie_soc	23	1644	0.727616	661.6630	1322.6100	1033560.0	4000602.0	.17322
Tachie_soc	24	1775	0.735642	632.8330	1235.9100	1033860.0	4000668.0	.17647
Tachie_soc	25	1629	0.743707	581.2950	1307.8900	1038040.0	4005744.0	.15200
Tachie_soc	26	1824	0.755644	721.7430	1780.3400	1037760.0	4000926.0	.14035
Tachie_soc	27	1463	0.766942	744.3880	1353.2600	1036860.0	4001235.0	.19230
Tachie_soc	28	1876	0.784091	664.4960	1677.3400	1032340.0	4001595.0	.13580
Tachie_soc	29	963	0.802752	293.967	681.564	400042.000	1552911.000	.14705
Takla_kok	1	2472	0.457658	1949.5200	1126.6000	1014760.0	4000764.0	.58558
Takla_kok	2	2864	0.515957	1201.9800	686.0030	1013410.0	4000353.0	.59701
Takla_kok	3	2767	0.551587	1153.6100	922.4840	1019600.0	4000572.0	.42222
Takla_kok	4	2919	0.575422	975.1980	764.7930	1019070.0	4001259.0	.42666
Takla_kok	5	3019	0.595506	783.0550	627.9210	1018870.0	4000491.0	.42622
Takla_kok	6	2563	0.611002	819.0590	790.1310	1023560.0	4000683.0	.35064
Takla_kok	7	2547	0.622699	678.0290	767.5430	1021930.0	4000104.0	.29333
Takla_kok	8	2602	0.634146	686.8520	1020.5500	1025610.0	4001964.0	.23232
Takla_kok	9	2329	0.644243	521.1390	802.0300	1027590.0	4000125.0	.21794
Takla_kok	10	2419	0.653171	667.3360	1080.6900	1030270.0	4000950.0	.21153
Takla_kok	11	2317	0.661894	612.8190	1065.2300	1025020.0	4001235.0	.19417
Takla_kok	12	2419	0.67033	603.1350	1001.4400	1024380.0	4001814.0	.20618
Takla_kok	13	2127	0.677885	655.7040	1146.5800	1026980.0	4000680.0	.19819
Takla_kok	14	2059	0.685345	548.0990	864.9490	1029220.0	4002453.0	.21428
Takla_kok	15	1989	0.692404	649.6190	930.7310	1028110.0	4001982.0	.23333
Takla_kok	16	1893	0.699088	608.0290	936.4710	1027270.0	4003179.0	.21978
Takla_kok	17	1908	0.705776	640.1900	1176.5400	1032370.0	4002753.0	.18584
Takla_kok	18	2034	0.713299	496.6550	1149.8700	1025830.0	4000500.0	.14285
Takla_kok	19	1845	0.720974	605.9830	991.5600	1029150.0	4000161.0	.20833
Takla_kok	20	1981	0.728854	708.5000	1387.1200	1035100.0	4000944.0	.17164
Takla_kok	21	2073	0.740157	505.3450	1132.1300	1032980.0	4000359.0	.15596
Takla_kok	22	2032	0.752341	529.6830	1265.5400	1033850.0	4001121.0	.13934
Takla_kok	23	1883	0.767131	608.6010	1187.5600	1034240.0	4000365.0	.17543
Takla_kok	24	2419	0.790932	645.3360	1606.1900	1029690.0	4000482.0	.13548
Takla_kok	25	334	0.830275	26.983	57.538	68806.000	265212.000	.15662
Takla_soc	1	2400	0.457918	1921.2700	1086.3100	1014170.0	4000173.0	.59813
Takla_soc	2	2839	0.516781	1344.0600	780.2860	1014840.0	4000218.0	.59210
Takla_soc	3	2577	0.5507	1227.8700	929.2480	1022170.0	4001937.0	.45555
Takla_soc	4	2901	0.574324	954.7890	773.9320	1018160.0	4004598.0	.40789
Takla_soc	5	2829	0.593354	829.2610	739.1080	1021150.0	4000320.0	.37500
Takla_soc	6	2505	0.608874	791.9040	849.9940	1023690.0	4000824.0	.31325
Takla_soc	7	2559	0.62117	707.1460	824.4300	1022860.0	4006176.0	.28750
Takla_soc	8	2435	0.633124	608.4880	775.1880	1027030.0	4000053.0	.26666
Takla_soc	9	2293	0.643478	667.8860	974.0150	1025170.0	4000365.0	.23157
Takla_soc	10	2400	0.652174	680.0190	1085.1800	1027110.0	4000125.0	.20952
Takla_soc	11	2311	0.660164	849.0260	1235.6600	1030380.0	4000620.0	.23529
